Date,KeyStatistic,CA,MainClientGroup,Sector,Unit,Value,ValueQF
20220331,Percentage Occupancy,S12000034,All Adults,Voluntary or Not for Profit Sector,Percentage,95,
20220331,Percentage Occupancy,S12000035,All Adults,All Sectors,Percentage,74,
20220331,Percentage Occupancy,S12000035,All Adults,Local Authority/Health Board Sectors,Percentage,74,
20220331,Percentage Occupancy,S12000035,All Adults,Private Sector,Percentage,73,
20220331,Percentage Occupancy,S12000035,All Adults,Voluntary or Not for Profit Sector,Percentage,0,
20220331,Percentage Occupancy,S12000036,All Adults,All Sectors,Percentage,80,
20220331,Percentage Occupancy,S12000036,All Adults,Local Authority/Health Board Sectors,Percentage,70,
20220331,Percentage Occupancy,S12000036,All Adults,Private Sector,Percentage,80,
20220331,Percentage Occupancy,S12000036,All Adults,Voluntary or Not for Profit Sector,Percentage,85,
20220331,Percentage Occupancy,S12000038,All Adults,All Sectors,Percentage,75,
20220331,Percentage Occupancy,S12000038,All Adults,Local Authority/Health Board Sectors,Percentage,80,
20220331,Percentage Occupancy,S12000038,All Adults,Private Sector,Percentage,73,
20220331,Percentage Occupancy,S12000038,All Adults,Voluntary or Not for Profit Sector,Percentage,80,
20220331,Percentage Occupancy,S12000039,All Adults,All Sectors,Percentage,77,
20220331,Percentage Occupancy,S12000039,All Adults,Local Authority/Health Board Sectors,Percentage,82,
20220331,Percentage Occupancy,S12000039,All Adults,Private Sector,Percentage,75,
20220331,Percentage Occupancy,S12000039,All Adults,Voluntary or Not for Profit Sector,Percentage,100,
20220331,Percentage Occupancy,S12000040,All Adults,All Sectors,Percentage,82,
20220331,Percentage Occupancy,S12000040,All Adults,Local Authority/Health Board Sectors,Percentage,78,
20220331,Percentage Occupancy,S12000040,All Adults,Private Sector,Percentage,83,
20220331,Percentage Occupancy,S12000040,All Adults,Voluntary or Not for Profit Sector,Percentage,87,
20220331,Percentage Occupancy,S12000041,All Adults,All Sectors,Percentage,91,
20220331,Percentage Occupancy,S12000041,All Adults,Local Authority/Health Board Sectors,Percentage,80,
20220331,Percentage Occupancy,S12000041,All Adults,Private Sector,Percentage,92,
20220331,Percentage Occupancy,S12000041,All Adults,Voluntary or Not for Profit Sector,Percentage,97,
20220331,Percentage Occupancy,S12000042,All Adults,All Sectors,Percentage,84,
20220331,Percentage Occupancy,S12000042,All Adults,Local Authority/Health Board Sectors,Percentage,73,
20220331,Percentage Occupancy,S12000042,All Adults,Private Sector,Percentage,85,
20220331,Percentage Occupancy,S12000042,All Adults,Voluntary or Not for Profit Sector,Percentage,92,
20220331,Percentage Occupancy,S12000045,All Adults,All Sectors,Percentage,79,
20220331,Percentage Occupancy,S12000045,All Adults,Local Authority/Health Board Sectors,Percentage,91,
20220331,Percentage Occupancy,S12000045,All Adults,Private Sector,Percentage,79,
20220331,Percentage Occupancy,S12000045,All Adults,Voluntary or Not for Profit Sector,Percentage,100,
20220331,Percentage Occupancy,S12000047,All Adults,All Sectors,Percentage,87,
20220331,Percentage Occupancy,S12000047,All Adults,Local Authority/Health Board Sectors,Percentage,88,
20220331,Percentage Occupancy,S12000047,All Adults,Private Sector,Percentage,87,
20220331,Percentage Occupancy,S12000047,All Adults,Voluntary or Not for Profit Sector,Percentage,76,
20220331,Percentage Occupancy,S12000048,All Adults,All Sectors,Percentage,82,
20220331,Percentage Occupancy,S12000048,All Adults,Local Authority/Health Board Sectors,Percentage,84,
20220331,Percentage Occupancy,S12000048,All Adults,Private Sector,Percentage,80,
20220331,Percentage Occupancy,S12000048,All Adults,Voluntary or Not for Profit Sector,Percentage,96,
20220331,Percentage Occupancy,S12000049,All Adults,All Sectors,Percentage,84,
20220331,Percentage Occupancy,S12000049,All Adults,Local Authority/Health Board Sectors,Percentage,97,
20220331,Percentage Occupancy,S12000049,All Adults,Private Sector,Percentage,81,
20220331,Percentage Occupancy,S12000049,All Adults,Voluntary or Not for Profit Sector,Percentage,89,
20220331,Percentage Occupancy,S12000050,All Adults,All Sectors,Percentage,78,
20220331,Percentage Occupancy,S12000050,All Adults,Local Authority/Health Board Sectors,Percentage,67,
20220331,Percentage Occupancy,S12000050,All Adults,Private Sector,Percentage,78,
20220331,Percentage Occupancy,S12000050,All Adults,Voluntary or Not for Profit Sector,Percentage,88,
20220331,Percentage Occupancy,S92000003,All Adults,All Sectors,Percentage,82,
20220331,Percentage Occupancy,S92000003,All Adults,Local Authority/Health Board Sectors,Percentage,79,
20220331,Percentage Occupancy,S92000003,All Adults,Private Sector,Percentage,82,
20220331,Percentage Occupancy,S92000003,All Adults,Voluntary or Not for Profit Sector,Percentage,88,
20220331,Percentage Occupancy,S12000005,Learning Disabilities,All Sectors,Percentage,84,
20220331,Percentage Occupancy,S12000006,Learning Disabilities,All Sectors,Percentage,100,
20220331,Percentage Occupancy,S12000008,Learning Disabilities,All Sectors,Percentage,93,
20220331,Percentage Occupancy,S12000010,Learning Disabilities,All Sectors,Percentage,100,
20220331,Percentage Occupancy,S12000011,Learning Disabilities,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000013,Learning Disabilities,All Sectors,Percentage,83,
20220331,Percentage Occupancy,S12000014,Learning Disabilities,All Sectors,Percentage,79,
20220331,Percentage Occupancy,S12000017,Learning Disabilities,All Sectors,Percentage,80,
20220331,Percentage Occupancy,S12000018,Learning Disabilities,All Sectors,Percentage,88,
20220331,Percentage Occupancy,S12000019,Learning Disabilities,All Sectors,Percentage,94,
20220331,Percentage Occupancy,S12000020,Learning Disabilities,All Sectors,Percentage,83,
20220331,Percentage Occupancy,S12000021,Learning Disabilities,All Sectors,Percentage,85,
20220331,Percentage Occupancy,S12000023,Learning Disabilities,All Sectors,Percentage,,c
20220331,Percentage Occupancy,S12000026,Learning Disabilities,All Sectors,Percentage,88,
20220331,Percentage Occupancy,S12000027,Learning Disabilities,All Sectors,Percentage,,c
20220331,Percentage Occupancy,S12000028,Learning Disabilities,All Sectors,Percentage,76,
20220331,Percentage Occupancy,S12000029,Learning Disabilities,All Sectors,Percentage,93,
20220331,Percentage Occupancy,S12000030,Learning Disabilities,All Sectors,Percentage,83,
20220331,Percentage Occupancy,S12000033,Learning Disabilities,All Sectors,Percentage,86,
20220331,Percentage Occupancy,S12000034,Learning Disabilities,All Sectors,Percentage,94,
20220331,Percentage Occupancy,S12000035,Learning Disabilities,All Sectors,Percentage,100,
20220331,Percentage Occupancy,S12000036,Learning Disabilities,All Sectors,Percentage,70,
20220331,Percentage Occupancy,S12000038,Learning Disabilities,All Sectors,Percentage,78,
20220331,Percentage Occupancy,S12000039,Learning Disabilities,All Sectors,Percentage,100,
20220331,Percentage Occupancy,S12000040,Learning Disabilities,All Sectors,Percentage,82,
20220331,Percentage Occupancy,S12000041,Learning Disabilities,All Sectors,Percentage,74,
20220331,Percentage Occupancy,S12000042,Learning Disabilities,All Sectors,Percentage,80,
20220331,Percentage Occupancy,S12000045,Learning Disabilities,All Sectors,Percentage,71,
20220331,Percentage Occupancy,S12000047,Learning Disabilities,All Sectors,Percentage,89,
20220331,Percentage Occupancy,S12000048,Learning Disabilities,All Sectors,Percentage,97,
20220331,Percentage Occupancy,S12000049,Learning Disabilities,All Sectors,Percentage,92,
20220331,Percentage Occupancy,S12000050,Learning Disabilities,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S92000003,Learning Disabilities,All Sectors,Percentage,84,
20220331,Percentage Occupancy,S92000003,Learning Disabilities,Local Authority/Health Board Sectors,Percentage,60,
20220331,Percentage Occupancy,S92000003,Learning Disabilities,Private Sector,Percentage,84,
20220331,Percentage Occupancy,S92000003,Learning Disabilities,Voluntary or Not for Profit Sector,Percentage,89,
20220331,Percentage Occupancy,S12000005,Mental Health Problems,All Sectors,Percentage,93,
20220331,Percentage Occupancy,S12000006,Mental Health Problems,All Sectors,Percentage,92,
20220331,Percentage Occupancy,S12000008,Mental Health Problems,All Sectors,Percentage,25,
20220331,Percentage Occupancy,S12000010,Mental Health Problems,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000011,Mental Health Problems,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000013,Mental Health Problems,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000014,Mental Health Problems,All Sectors,Percentage,98,
20220331,Percentage Occupancy,S12000017,Mental Health Problems,All Sectors,Percentage,87,
20220331,Percentage Occupancy,S12000018,Mental Health Problems,All Sectors,Percentage,89,
20220331,Percentage Occupancy,S12000019,Mental Health Problems,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000020,Mental Health Problems,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000021,Mental Health Problems,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000023,Mental Health Problems,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000026,Mental Health Problems,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000027,Mental Health Problems,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000028,Mental Health Problems,All Sectors,Percentage,70,
20220331,Percentage Occupancy,S12000029,Mental Health Problems,All Sectors,Percentage,92,
20220331,Percentage Occupancy,S12000030,Mental Health Problems,All Sectors,Percentage,96,
20220331,Percentage Occupancy,S12000033,Mental Health Problems,All Sectors,Percentage,86,
20220331,Percentage Occupancy,S12000034,Mental Health Problems,All Sectors,Percentage,100,
20220331,Percentage Occupancy,S12000035,Mental Health Problems,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000036,Mental Health Problems,All Sectors,Percentage,,c
20220331,Percentage Occupancy,S12000038,Mental Health Problems,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000039,Mental Health Problems,All Sectors,Percentage,,c
20220331,Percentage Occupancy,S12000040,Mental Health Problems,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000041,Mental Health Problems,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000042,Mental Health Problems,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000045,Mental Health Problems,All Sectors,Percentage,,c
20220331,Percentage Occupancy,S12000047,Mental Health Problems,All Sectors,Percentage,97,
20220331,Percentage Occupancy,S12000048,Mental Health Problems,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000049,Mental Health Problems,All Sectors,Percentage,96,
20220331,Percentage Occupancy,S12000050,Mental Health Problems,All Sectors,Percentage,99,
20220331,Percentage Occupancy,S92000003,Mental Health Problems,All Sectors,Percentage,88,
20220331,Percentage Occupancy,S92000003,Mental Health Problems,Local Authority/Health Board Sectors,Percentage,0,
20220331,Percentage Occupancy,S92000003,Mental Health Problems,Private Sector,Percentage,85,
20220331,Percentage Occupancy,S92000003,Mental Health Problems,Voluntary or Not for Profit Sector,Percentage,93,
20220331,Percentage Occupancy,S12000005,Older People Aged 65 and Older,All Sectors,Percentage,83,
20220331,Percentage Occupancy,S12000005,Older People Aged 65 and Older,Local Authority/Health Board Sectors,Percentage,81,
20220331,Percentage Occupancy,S12000005,Older People Aged 65 and Older,Private Sector,Percentage,84,
20220331,Percentage Occupancy,S12000005,Older People Aged 65 and Older,Voluntary or Not for Profit Sector,Percentage,0,
20220331,Percentage Occupancy,S12000006,Older People Aged 65 and Older,All Sectors,Percentage,82,
20220331,Percentage Occupancy,S12000006,Older People Aged 65 and Older,Local Authority/Health Board Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000006,Older People Aged 65 and Older,Private Sector,Percentage,82,
20220331,Percentage Occupancy,S12000006,Older People Aged 65 and Older,Voluntary or Not for Profit Sector,Percentage,0,
20220331,Percentage Occupancy,S12000008,Older People Aged 65 and Older,All Sectors,Percentage,85,
20220331,Percentage Occupancy,S12000008,Older People Aged 65 and Older,Local Authority/Health Board Sectors,Percentage,,c
20220331,Percentage Occupancy,S12000008,Older People Aged 65 and Older,Private Sector,Percentage,,c
20220331,Percentage Occupancy,S12000008,Older People Aged 65 and Older,Voluntary or Not for Profit Sector,Percentage,0,
20220331,Percentage Occupancy,S12000010,Older People Aged 65 and Older,All Sectors,Percentage,79,
20220331,Percentage Occupancy,S12000010,Older People Aged 65 and Older,Local Authority/Health Board Sectors,Percentage,85,
20220331,Percentage Occupancy,S12000010,Older People Aged 65 and Older,Private Sector,Percentage,78,
20220331,Percentage Occupancy,S12000010,Older People Aged 65 and Older,Voluntary or Not for Profit Sector,Percentage,68,
20220331,Percentage Occupancy,S12000011,Older People Aged 65 and Older,All Sectors,Percentage,82,
20220331,Percentage Occupancy,S12000011,Older People Aged 65 and Older,Local Authority/Health Board Sectors,Percentage,56,
20220331,Percentage Occupancy,S12000011,Older People Aged 65 and Older,Private Sector,Percentage,82,
20220331,Percentage Occupancy,S12000011,Older People Aged 65 and Older,Voluntary or Not for Profit Sector,Percentage,89,
20220331,Percentage Occupancy,S12000013,Older People Aged 65 and Older,All Sectors,Percentage,91,
20220331,Percentage Occupancy,S12000013,Older People Aged 65 and Older,Local Authority/Health Board Sectors,Percentage,91,
20220331,Percentage Occupancy,S12000013,Older People Aged 65 and Older,Private Sector,Percentage,,c
20220331,Percentage Occupancy,S12000013,Older People Aged 65 and Older,Voluntary or Not for Profit Sector,Percentage,91,
20220331,Percentage Occupancy,S12000014,Older People Aged 65 and Older,All Sectors,Percentage,83,
20220331,Percentage Occupancy,S12000014,Older People Aged 65 and Older,Local Authority/Health Board Sectors,Percentage,71,
20220331,Percentage Occupancy,S12000014,Older People Aged 65 and Older,Private Sector,Percentage,84,
20220331,Percentage Occupancy,S12000014,Older People Aged 65 and Older,Voluntary or Not for Profit Sector,Percentage,83,
20220331,Percentage Occupancy,S12000017,Older People Aged 65 and Older,All Sectors,Percentage,82,
20220331,Percentage Occupancy,S12000017,Older People Aged 65 and Older,Local Authority/Health Board Sectors,Percentage,73,
20220331,Percentage Occupancy,S12000017,Older People Aged 65 and Older,Private Sector,Percentage,84,
20220331,Percentage Occupancy,S12000017,Older People Aged 65 and Older,Voluntary or Not for Profit Sector,Percentage,88,
20220331,Percentage Occupancy,S12000018,Older People Aged 65 and Older,All Sectors,Percentage,85,
20220331,Percentage Occupancy,S12000018,Older People Aged 65 and Older,Local Authority/Health Board Sectors,Percentage,,c
20220331,Percentage Occupancy,S12000018,Older People Aged 65 and Older,Private Sector,Percentage,86,
20220331,Percentage Occupancy,S12000018,Older People Aged 65 and Older,Voluntary or Not for Profit Sector,Percentage,,c
20220331,Percentage Occupancy,S12000019,Older People Aged 65 and Older,All Sectors,Percentage,90,
20220331,Percentage Occupancy,S12000019,Older People Aged 65 and Older,Local Authority/Health Board Sectors,Percentage,98,
20220331,Percentage Occupancy,S12000019,Older People Aged 65 and Older,Private Sector,Percentage,89,
20220331,Percentage Occupancy,S12000019,Older People Aged 65 and Older,Voluntary or Not for Profit Sector,Percentage,85,
20220331,Percentage Occupancy,S12000020,Older People Aged 65 and Older,All Sectors,Percentage,90,
20220331,Percentage Occupancy,S12000020,Older People Aged 65 and Older,Local Authority/Health Board Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000020,Older People Aged 65 and Older,Private Sector,Percentage,91,
20220331,Percentage Occupancy,S12000020,Older People Aged 65 and Older,Voluntary or Not for Profit Sector,Percentage,81,
20220331,Percentage Occupancy,S12000021,Older People Aged 65 and Older,All Sectors,Percentage,80,
20220331,Percentage Occupancy,S12000021,Older People Aged 65 and Older,Local Authority/Health Board Sectors,Percentage,73,
20220331,Percentage Occupancy,S12000021,Older People Aged 65 and Older,Private Sector,Percentage,80,
20220331,Percentage Occupancy,S12000021,Older People Aged 65 and Older,Voluntary or Not for Profit Sector,Percentage,84,
20220331,Percentage Occupancy,S12000023,Older People Aged 65 and Older,All Sectors,Percentage,83,
20220331,Percentage Occupancy,S12000023,Older People Aged 65 and Older,Local Authority/Health Board Sectors,Percentage,83,
20220331,Percentage Occupancy,S12000023,Older People Aged 65 and Older,Private Sector,Percentage,0,
20220331,Percentage Occupancy,S12000023,Older People Aged 65 and Older,Voluntary or Not for Profit Sector,Percentage,0,
20220331,Percentage Occupancy,S12000026,Older People Aged 65 and Older,All Sectors,Percentage,83,
20220331,Percentage Occupancy,S12000026,Older People Aged 65 and Older,Local Authority/Health Board Sectors,Percentage,73,
20220331,Percentage Occupancy,S12000026,Older People Aged 65 and Older,Private Sector,Percentage,85,
20220331,Percentage Occupancy,S12000026,Older People Aged 65 and Older,Voluntary or Not for Profit Sector,Percentage,0,
20220331,Percentage Occupancy,S12000027,Older People Aged 65 and Older,All Sectors,Percentage,73,
20220331,Percentage Occupancy,S12000027,Older People Aged 65 and Older,Local Authority/Health Board Sectors,Percentage,71,
20220331,Percentage Occupancy,S12000027,Older People Aged 65 and Older,Private Sector,Percentage,0,
20220331,Percentage Occupancy,S12000027,Older People Aged 65 and Older,Voluntary or Not for Profit Sector,Percentage,,c
20220331,Percentage Occupancy,S12000028,Older People Aged 65 and Older,All Sectors,Percentage,78,
20220331,Percentage Occupancy,S12000028,Older People Aged 65 and Older,Local Authority/Health Board Sectors,Percentage,63,
20220331,Percentage Occupancy,S12000028,Older People Aged 65 and Older,Private Sector,Percentage,79,
20220331,Percentage Occupancy,S12000028,Older People Aged 65 and Older,Voluntary or Not for Profit Sector,Percentage,80,
20220331,Percentage Occupancy,S12000029,Older People Aged 65 and Older,All Sectors,Percentage,76,
20220331,Percentage Occupancy,S12000029,Older People Aged 65 and Older,Local Authority/Health Board Sectors,Percentage,69,
20220331,Percentage Occupancy,S12000029,Older People Aged 65 and Older,Private Sector,Percentage,75,
20220331,Percentage Occupancy,S12000029,Older People Aged 65 and Older,Voluntary or Not for Profit Sector,Percentage,92,
20220331,Percentage Occupancy,S12000030,Older People Aged 65 and Older,All Sectors,Percentage,66,
20220331,Percentage Occupancy,S12000030,Older People Aged 65 and Older,Local Authority/Health Board Sectors,Percentage,67,
20220331,Percentage Occupancy,S12000030,Older People Aged 65 and Older,Private Sector,Percentage,64,
20220331,Percentage Occupancy,S12000030,Older People Aged 65 and Older,Voluntary or Not for Profit Sector,Percentage,85,
20220331,Percentage Occupancy,S12000033,Older People Aged 65 and Older,All Sectors,Percentage,88,
20220331,Percentage Occupancy,S12000033,Older People Aged 65 and Older,Local Authority/Health Board Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000033,Older People Aged 65 and Older,Private Sector,Percentage,86,
20220331,Percentage Occupancy,S12000033,Older People Aged 65 and Older,Voluntary or Not for Profit Sector,Percentage,99,
20220331,Percentage Occupancy,S12000034,Older People Aged 65 and Older,All Sectors,Percentage,87,
20220331,Percentage Occupancy,S12000034,Older People Aged 65 and Older,Local Authority/Health Board Sectors,Percentage,72,
20220331,Percentage Occupancy,S12000034,Older People Aged 65 and Older,Private Sector,Percentage,90,
20220331,Percentage Occupancy,S12000034,Older People Aged 65 and Older,Voluntary or Not for Profit Sector,Percentage,94,
20220331,Percentage Occupancy,S12000035,Older People Aged 65 and Older,All Sectors,Percentage,73,
20220331,Percentage Occupancy,S12000035,Older People Aged 65 and Older,Local Authority/Health Board Sectors,Percentage,74,
20220331,Percentage Occupancy,S12000035,Older People Aged 65 and Older,Private Sector,Percentage,73,
20220331,Percentage Occupancy,S12000035,Older People Aged 65 and Older,Voluntary or Not for Profit Sector,Percentage,0,
20220331,Percentage Occupancy,S12000036,Older People Aged 65 and Older,All Sectors,Percentage,80,
20220331,Percentage Occupancy,S12000036,Older People Aged 65 and Older,Local Authority/Health Board Sectors,Percentage,74,
20220331,Percentage Occupancy,S12000036,Older People Aged 65 and Older,Private Sector,Percentage,80,
20220331,Percentage Occupancy,S12000036,Older People Aged 65 and Older,Voluntary or Not for Profit Sector,Percentage,84,
20220331,Percentage Occupancy,S12000038,Older People Aged 65 and Older,All Sectors,Percentage,76,
20220331,Percentage Occupancy,S12000038,Older People Aged 65 and Older,Local Authority/Health Board Sectors,Percentage,82,
20220331,Percentage Occupancy,S12000038,Older People Aged 65 and Older,Private Sector,Percentage,74,
20220331,Percentage Occupancy,S12000038,Older People Aged 65 and Older,Voluntary or Not for Profit Sector,Percentage,78,
20220331,Percentage Occupancy,S12000039,Older People Aged 65 and Older,All Sectors,Percentage,80,
20220331,Percentage Occupancy,S12000039,Older People Aged 65 and Older,Local Authority/Health Board Sectors,Percentage,82,
20220331,Percentage Occupancy,S12000039,Older People Aged 65 and Older,Private Sector,Percentage,79,
20220331,Percentage Occupancy,S12000039,Older People Aged 65 and Older,Voluntary or Not for Profit Sector,Percentage,0,
20220331,Percentage Occupancy,S12000040,Older People Aged 65 and Older,All Sectors,Percentage,82,
20220331,Percentage Occupancy,S12000040,Older People Aged 65 and Older,Local Authority/Health Board Sectors,Percentage,81,
20220331,Percentage Occupancy,S12000040,Older People Aged 65 and Older,Private Sector,Percentage,83,
20220331,Percentage Occupancy,S12000040,Older People Aged 65 and Older,Voluntary or Not for Profit Sector,Percentage,0,
20220331,Percentage Occupancy,S12000041,Older People Aged 65 and Older,All Sectors,Percentage,91,
20220331,Percentage Occupancy,S12000041,Older People Aged 65 and Older,Local Authority/Health Board Sectors,Percentage,82,
20220331,Percentage Occupancy,S12000041,Older People Aged 65 and Older,Private Sector,Percentage,92,
20220331,Percentage Occupancy,S12000041,Older People Aged 65 and Older,Voluntary or Not for Profit Sector,Percentage,97,
20220331,Percentage Occupancy,S12000042,Older People Aged 65 and Older,All Sectors,Percentage,85,
20220331,Percentage Occupancy,S12000042,Older People Aged 65 and Older,Local Authority/Health Board Sectors,Percentage,78,
20220331,Percentage Occupancy,S12000042,Older People Aged 65 and Older,Private Sector,Percentage,85,
20220331,Percentage Occupancy,S12000042,Older People Aged 65 and Older,Voluntary or Not for Profit Sector,Percentage,96,
20220331,Percentage Occupancy,S12000045,Older People Aged 65 and Older,All Sectors,Percentage,80,
20220331,Percentage Occupancy,S12000045,Older People Aged 65 and Older,Local Authority/Health Board Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000045,Older People Aged 65 and Older,Private Sector,Percentage,80,
20220331,Percentage Occupancy,S12000045,Older People Aged 65 and Older,Voluntary or Not for Profit Sector,Percentage,0,
20220331,Percentage Occupancy,S12000047,Older People Aged 65 and Older,All Sectors,Percentage,87,
20220331,Percentage Occupancy,S12000047,Older People Aged 65 and Older,Local Authority/Health Board Sectors,Percentage,87,
20220331,Percentage Occupancy,S12000047,Older People Aged 65 and Older,Private Sector,Percentage,87,
20220331,Percentage Occupancy,S12000047,Older People Aged 65 and Older,Voluntary or Not for Profit Sector,Percentage,79,
20220331,Percentage Occupancy,S12000048,Older People Aged 65 and Older,All Sectors,Percentage,81,
20220331,Percentage Occupancy,S12000048,Older People Aged 65 and Older,Local Authority/Health Board Sectors,Percentage,84,
20220331,Percentage Occupancy,S12000048,Older People Aged 65 and Older,Private Sector,Percentage,79,
20220331,Percentage Occupancy,S12000048,Older People Aged 65 and Older,Voluntary or Not for Profit Sector,Percentage,96,
20220331,Percentage Occupancy,S12000049,Older People Aged 65 and Older,All Sectors,Percentage,83,
20220331,Percentage Occupancy,S12000049,Older People Aged 65 and Older,Local Authority/Health Board Sectors,Percentage,97,
20220331,Percentage Occupancy,S12000049,Older People Aged 65 and Older,Private Sector,Percentage,80,
20220331,Percentage Occupancy,S12000049,Older People Aged 65 and Older,Voluntary or Not for Profit Sector,Percentage,92,
20220331,Percentage Occupancy,S12000050,Older People Aged 65 and Older,All Sectors,Percentage,78,
20220331,Percentage Occupancy,S12000050,Older People Aged 65 and Older,Local Authority/Health Board Sectors,Percentage,67,
20220331,Percentage Occupancy,S12000050,Older People Aged 65 and Older,Private Sector,Percentage,78,
20220331,Percentage Occupancy,S12000050,Older People Aged 65 and Older,Voluntary or Not for Profit Sector,Percentage,88,
20220331,Percentage Occupancy,S92000003,Older People Aged 65 and Older,All Sectors,Percentage,82,
20220331,Percentage Occupancy,S92000003,Older People Aged 65 and Older,Local Authority/Health Board Sectors,Percentage,80,
20220331,Percentage Occupancy,S92000003,Older People Aged 65 and Older,Private Sector,Percentage,82,
20220331,Percentage Occupancy,S92000003,Older People Aged 65 and Older,Voluntary or Not for Profit Sector,Percentage,87,
20220331,Percentage Occupancy,S12000005,Other Groups,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000006,Other Groups,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000008,Other Groups,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000010,Other Groups,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000011,Other Groups,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000013,Other Groups,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000014,Other Groups,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000017,Other Groups,All Sectors,Percentage,,c
20220331,Percentage Occupancy,S12000018,Other Groups,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000019,Other Groups,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000020,Other Groups,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000021,Other Groups,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000023,Other Groups,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000026,Other Groups,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000027,Other Groups,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000028,Other Groups,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000029,Other Groups,All Sectors,Percentage,,c
20220331,Percentage Occupancy,S12000030,Other Groups,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000033,Other Groups,All Sectors,Percentage,87,
20220331,Percentage Occupancy,S12000034,Other Groups,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000035,Other Groups,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000036,Other Groups,All Sectors,Percentage,65,
20220331,Percentage Occupancy,S12000038,Other Groups,All Sectors,Percentage,38,
20220331,Percentage Occupancy,S12000039,Other Groups,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000040,Other Groups,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000041,Other Groups,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000042,Other Groups,All Sectors,Percentage,74,
20220331,Percentage Occupancy,S12000045,Other Groups,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000047,Other Groups,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000048,Other Groups,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000049,Other Groups,All Sectors,Percentage,80,
20220331,Percentage Occupancy,S12000050,Other Groups,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S92000003,Other Groups,All Sectors,Percentage,68,
20220331,Percentage Occupancy,S92000003,Other Groups,Local Authority/Health Board Sectors,Percentage,0,
20220331,Percentage Occupancy,S92000003,Other Groups,Private Sector,Percentage,45,
20220331,Percentage Occupancy,S92000003,Other Groups,Voluntary or Not for Profit Sector,Percentage,78,
20220331,Percentage Occupancy,S12000005,Physical and Sensory Impairment,All Sectors,Percentage,73,
20220331,Percentage Occupancy,S12000006,Physical and Sensory Impairment,All Sectors,Percentage,,c
20220331,Percentage Occupancy,S12000008,Physical and Sensory Impairment,All Sectors,Percentage,100,
20220331,Percentage Occupancy,S12000010,Physical and Sensory Impairment,All Sectors,Percentage,100,
20220331,Percentage Occupancy,S12000011,Physical and Sensory Impairment,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000013,Physical and Sensory Impairment,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000014,Physical and Sensory Impairment,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000017,Physical and Sensory Impairment,All Sectors,Percentage,81,
20220331,Percentage Occupancy,S12000018,Physical and Sensory Impairment,All Sectors,Percentage,100,
20220331,Percentage Occupancy,S12000019,Physical and Sensory Impairment,All Sectors,Percentage,0,
20220331,Percentage Occupancy,S12000020,Physical and Sensory Impairment,All Sectors,Percentage,0,
