Date,KeyStatistic,CA,CAQF,MainClientGroup,MainClientGroupQF,Sector,SectorQF,Unit,Value,ValueQF
20210331,Number of Short Stay Residents,S12000008,,Older People Aged 65 and Older,,All Sectors,,Number,,c
20210331,Number of Short Stay Residents,S12000010,,Older People Aged 65 and Older,,All Sectors,,Number,,c
20210331,Number of Short Stay Residents,S12000011,,Older People Aged 65 and Older,,All Sectors,,Number,,c
20210331,Number of Short Stay Residents,S12000013,,Older People Aged 65 and Older,,All Sectors,,Number,0,
20210331,Number of Short Stay Residents,S12000014,,Older People Aged 65 and Older,,All Sectors,,Number,30,
20210331,Number of Short Stay Residents,S12000017,,Older People Aged 65 and Older,,All Sectors,,Number,7,
20210331,Number of Short Stay Residents,S12000018,,Older People Aged 65 and Older,,All Sectors,,Number,5,
20210331,Number of Short Stay Residents,S12000019,,Older People Aged 65 and Older,,All Sectors,,Number,,c
20210331,Number of Short Stay Residents,S12000020,,Older People Aged 65 and Older,,All Sectors,,Number,,c
20210331,Number of Short Stay Residents,S12000021,,Older People Aged 65 and Older,,All Sectors,,Number,10,
20210331,Number of Short Stay Residents,S12000023,,Older People Aged 65 and Older,,All Sectors,,Number,0,
20210331,Number of Short Stay Residents,S12000026,,Older People Aged 65 and Older,,All Sectors,,Number,31,
20210331,Number of Short Stay Residents,S12000027,,Older People Aged 65 and Older,,All Sectors,,Number,11,
20210331,Number of Short Stay Residents,S12000028,,Older People Aged 65 and Older,,All Sectors,,Number,,c
20210331,Number of Short Stay Residents,S12000029,,Older People Aged 65 and Older,,All Sectors,,Number,9,
20210331,Number of Short Stay Residents,S12000030,,Older People Aged 65 and Older,,All Sectors,,Number,54,
20210331,Number of Short Stay Residents,S12000033,,Older People Aged 65 and Older,,All Sectors,,Number,49,
20210331,Number of Short Stay Residents,S12000034,,Older People Aged 65 and Older,,All Sectors,,Number,10,
20210331,Number of Short Stay Residents,S12000035,,Older People Aged 65 and Older,,All Sectors,,Number,,c
20210331,Number of Short Stay Residents,S12000036,,Older People Aged 65 and Older,,All Sectors,,Number,12,
20210331,Number of Short Stay Residents,S12000038,,Older People Aged 65 and Older,,All Sectors,,Number,,c
20210331,Number of Short Stay Residents,S12000039,,Older People Aged 65 and Older,,All Sectors,,Number,0,
20210331,Number of Short Stay Residents,S12000040,,Older People Aged 65 and Older,,All Sectors,,Number,,c
20210331,Number of Short Stay Residents,S12000041,,Older People Aged 65 and Older,,All Sectors,,Number,6,
20210331,Number of Short Stay Residents,S12000042,,Older People Aged 65 and Older,,All Sectors,,Number,,c
20210331,Number of Short Stay Residents,S12000045,,Older People Aged 65 and Older,,All Sectors,,Number,9,
20210331,Number of Short Stay Residents,S12000047,,Older People Aged 65 and Older,,All Sectors,,Number,66,
20210331,Number of Short Stay Residents,S12000048,,Older People Aged 65 and Older,,All Sectors,,Number,,c
20210331,Number of Short Stay Residents,S12000049,,Older People Aged 65 and Older,,All Sectors,,Number,129,
20210331,Number of Short Stay Residents,S12000050,,Older People Aged 65 and Older,,All Sectors,,Number,24,
20210331,Number of Short Stay Residents,S92000003,d,Older People Aged 65 and Older,,All Sectors,,Number,537,
20210331,Number of Short Stay and Respite Residents,S12000005,,All Adults,d,All Sectors,d,Number,9,
20210331,Number of Short Stay and Respite Residents,S12000005,,All Adults,d,Local Authority/Health Board Sectors,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000005,,All Adults,d,Private Sector,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000005,,All Adults,d,Voluntary or Not for Profit Sector,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000006,,All Adults,d,All Sectors,d,Number,17,
20210331,Number of Short Stay and Respite Residents,S12000006,,All Adults,d,Local Authority/Health Board Sectors,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000006,,All Adults,d,Private Sector,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000006,,All Adults,d,Voluntary or Not for Profit Sector,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000008,,All Adults,d,All Sectors,d,Number,28,
20210331,Number of Short Stay and Respite Residents,S12000008,,All Adults,d,Local Authority/Health Board Sectors,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000008,,All Adults,d,Private Sector,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000008,,All Adults,d,Voluntary or Not for Profit Sector,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000010,,All Adults,d,All Sectors,d,Number,22,
20210331,Number of Short Stay and Respite Residents,S12000010,,All Adults,d,Local Authority/Health Board Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000010,,All Adults,d,Private Sector,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000010,,All Adults,d,Voluntary or Not for Profit Sector,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000011,,All Adults,d,All Sectors,d,Number,9,
20210331,Number of Short Stay and Respite Residents,S12000011,,All Adults,d,Local Authority/Health Board Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000011,,All Adults,d,Private Sector,,Number,9,
20210331,Number of Short Stay and Respite Residents,S12000011,,All Adults,d,Voluntary or Not for Profit Sector,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000013,,All Adults,d,All Sectors,d,Number,11,
20210331,Number of Short Stay and Respite Residents,S12000013,,All Adults,d,Local Authority/Health Board Sectors,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000013,,All Adults,d,Private Sector,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000013,,All Adults,d,Voluntary or Not for Profit Sector,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000014,,All Adults,d,All Sectors,d,Number,43,
20210331,Number of Short Stay and Respite Residents,S12000014,,All Adults,d,Local Authority/Health Board Sectors,,Number,20,
20210331,Number of Short Stay and Respite Residents,S12000014,,All Adults,d,Private Sector,,Number,23,
20210331,Number of Short Stay and Respite Residents,S12000014,,All Adults,d,Voluntary or Not for Profit Sector,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000017,,All Adults,d,All Sectors,d,Number,38,
20210331,Number of Short Stay and Respite Residents,S12000017,,All Adults,d,Local Authority/Health Board Sectors,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000017,,All Adults,d,Private Sector,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000017,,All Adults,d,Voluntary or Not for Profit Sector,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000018,,All Adults,d,All Sectors,d,Number,29,
20210331,Number of Short Stay and Respite Residents,S12000018,,All Adults,d,Local Authority/Health Board Sectors,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000018,,All Adults,d,Private Sector,,Number,20,
20210331,Number of Short Stay and Respite Residents,S12000018,,All Adults,d,Voluntary or Not for Profit Sector,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000019,,All Adults,d,All Sectors,d,Number,23,
20210331,Number of Short Stay and Respite Residents,S12000019,,All Adults,d,Local Authority/Health Board Sectors,,Number,21,
20210331,Number of Short Stay and Respite Residents,S12000019,,All Adults,d,Private Sector,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000019,,All Adults,d,Voluntary or Not for Profit Sector,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000020,,All Adults,d,All Sectors,d,Number,18,
20210331,Number of Short Stay and Respite Residents,S12000020,,All Adults,d,Local Authority/Health Board Sectors,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000020,,All Adults,d,Private Sector,,Number,9,
20210331,Number of Short Stay and Respite Residents,S12000020,,All Adults,d,Voluntary or Not for Profit Sector,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000021,,All Adults,d,All Sectors,d,Number,28,
20210331,Number of Short Stay and Respite Residents,S12000021,,All Adults,d,Local Authority/Health Board Sectors,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000021,,All Adults,d,Private Sector,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000021,,All Adults,d,Voluntary or Not for Profit Sector,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000023,,All Adults,d,All Sectors,d,Number,9,
20210331,Number of Short Stay and Respite Residents,S12000023,,All Adults,d,Local Authority/Health Board Sectors,,Number,9,
20210331,Number of Short Stay and Respite Residents,S12000023,,All Adults,d,Private Sector,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000023,,All Adults,d,Voluntary or Not for Profit Sector,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000026,,All Adults,d,All Sectors,d,Number,49,
20210331,Number of Short Stay and Respite Residents,S12000026,,All Adults,d,Local Authority/Health Board Sectors,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000026,,All Adults,d,Private Sector,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000026,,All Adults,d,Voluntary or Not for Profit Sector,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000027,,All Adults,d,All Sectors,d,Number,21,
20210331,Number of Short Stay and Respite Residents,S12000027,,All Adults,d,Local Authority/Health Board Sectors,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000027,,All Adults,d,Private Sector,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000027,,All Adults,d,Voluntary or Not for Profit Sector,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000028,,All Adults,d,All Sectors,d,Number,22,
20210331,Number of Short Stay and Respite Residents,S12000028,,All Adults,d,Local Authority/Health Board Sectors,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000028,,All Adults,d,Private Sector,,Number,16,
20210331,Number of Short Stay and Respite Residents,S12000028,,All Adults,d,Voluntary or Not for Profit Sector,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000029,,All Adults,d,All Sectors,d,Number,70,
20210331,Number of Short Stay and Respite Residents,S12000029,,All Adults,d,Local Authority/Health Board Sectors,,Number,10,
20210331,Number of Short Stay and Respite Residents,S12000029,,All Adults,d,Private Sector,,Number,51,
20210331,Number of Short Stay and Respite Residents,S12000029,,All Adults,d,Voluntary or Not for Profit Sector,,Number,9,
20210331,Number of Short Stay and Respite Residents,S12000030,,All Adults,d,All Sectors,d,Number,90,
20210331,Number of Short Stay and Respite Residents,S12000030,,All Adults,d,Local Authority/Health Board Sectors,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000030,,All Adults,d,Private Sector,,Number,25,
20210331,Number of Short Stay and Respite Residents,S12000030,,All Adults,d,Voluntary or Not for Profit Sector,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000033,,All Adults,d,All Sectors,d,Number,88,
20210331,Number of Short Stay and Respite Residents,S12000033,,All Adults,d,Local Authority/Health Board Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000033,,All Adults,d,Private Sector,,Number,67,
20210331,Number of Short Stay and Respite Residents,S12000033,,All Adults,d,Voluntary or Not for Profit Sector,,Number,21,
20210331,Number of Short Stay and Respite Residents,S12000034,,All Adults,d,All Sectors,d,Number,56,
20210331,Number of Short Stay and Respite Residents,S12000034,,All Adults,d,Local Authority/Health Board Sectors,,Number,12,
20210331,Number of Short Stay and Respite Residents,S12000034,,All Adults,d,Private Sector,,Number,31,
20210331,Number of Short Stay and Respite Residents,S12000034,,All Adults,d,Voluntary or Not for Profit Sector,,Number,13,
20210331,Number of Short Stay and Respite Residents,S12000035,,All Adults,d,All Sectors,d,Number,9,
20210331,Number of Short Stay and Respite Residents,S12000035,,All Adults,d,Local Authority/Health Board Sectors,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000035,,All Adults,d,Private Sector,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000035,,All Adults,d,Voluntary or Not for Profit Sector,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000036,,All Adults,d,All Sectors,d,Number,58,
20210331,Number of Short Stay and Respite Residents,S12000036,,All Adults,d,Local Authority/Health Board Sectors,,Number,19,
20210331,Number of Short Stay and Respite Residents,S12000036,,All Adults,d,Private Sector,,Number,18,
20210331,Number of Short Stay and Respite Residents,S12000036,,All Adults,d,Voluntary or Not for Profit Sector,,Number,21,
20210331,Number of Short Stay and Respite Residents,S12000038,,All Adults,d,All Sectors,d,Number,28,
20210331,Number of Short Stay and Respite Residents,S12000038,,All Adults,d,Local Authority/Health Board Sectors,,Number,9,
20210331,Number of Short Stay and Respite Residents,S12000038,,All Adults,d,Private Sector,,Number,19,
20210331,Number of Short Stay and Respite Residents,S12000038,,All Adults,d,Voluntary or Not for Profit Sector,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000039,,All Adults,d,All Sectors,d,Number,6,
20210331,Number of Short Stay and Respite Residents,S12000039,,All Adults,d,Local Authority/Health Board Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000039,,All Adults,d,Private Sector,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000039,,All Adults,d,Voluntary or Not for Profit Sector,,Number,6,
20210331,Number of Short Stay and Respite Residents,S12000040,,All Adults,d,All Sectors,d,Number,44,
20210331,Number of Short Stay and Respite Residents,S12000040,,All Adults,d,Local Authority/Health Board Sectors,,Number,32,
20210331,Number of Short Stay and Respite Residents,S12000040,,All Adults,d,Private Sector,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000040,,All Adults,d,Voluntary or Not for Profit Sector,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000041,,All Adults,d,All Sectors,d,Number,84,
20210331,Number of Short Stay and Respite Residents,S12000041,,All Adults,d,Local Authority/Health Board Sectors,,Number,32,
20210331,Number of Short Stay and Respite Residents,S12000041,,All Adults,d,Private Sector,,Number,52,
20210331,Number of Short Stay and Respite Residents,S12000041,,All Adults,d,Voluntary or Not for Profit Sector,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000042,,All Adults,d,All Sectors,d,Number,10,
20210331,Number of Short Stay and Respite Residents,S12000042,,All Adults,d,Local Authority/Health Board Sectors,,Number,5,
20210331,Number of Short Stay and Respite Residents,S12000042,,All Adults,d,Private Sector,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000042,,All Adults,d,Voluntary or Not for Profit Sector,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000045,,All Adults,d,All Sectors,d,Number,48,
20210331,Number of Short Stay and Respite Residents,S12000045,,All Adults,d,Local Authority/Health Board Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000045,,All Adults,d,Private Sector,,Number,43,
20210331,Number of Short Stay and Respite Residents,S12000045,,All Adults,d,Voluntary or Not for Profit Sector,,Number,5,
20210331,Number of Short Stay and Respite Residents,S12000047,,All Adults,d,All Sectors,d,Number,154,
20210331,Number of Short Stay and Respite Residents,S12000047,,All Adults,d,Local Authority/Health Board Sectors,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000047,,All Adults,d,Private Sector,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000047,,All Adults,d,Voluntary or Not for Profit Sector,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000048,,All Adults,d,All Sectors,d,Number,57,
20210331,Number of Short Stay and Respite Residents,S12000048,,All Adults,d,Local Authority/Health Board Sectors,,Number,6,
20210331,Number of Short Stay and Respite Residents,S12000048,,All Adults,d,Private Sector,,Number,45,
20210331,Number of Short Stay and Respite Residents,S12000048,,All Adults,d,Voluntary or Not for Profit Sector,,Number,6,
20210331,Number of Short Stay and Respite Residents,S12000049,,All Adults,d,All Sectors,d,Number,214,
20210331,Number of Short Stay and Respite Residents,S12000049,,All Adults,d,Local Authority/Health Board Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000049,,All Adults,d,Private Sector,,Number,155,
20210331,Number of Short Stay and Respite Residents,S12000049,,All Adults,d,Voluntary or Not for Profit Sector,,Number,59,
20210331,Number of Short Stay and Respite Residents,S12000050,,All Adults,d,All Sectors,d,Number,78,
20210331,Number of Short Stay and Respite Residents,S12000050,,All Adults,d,Local Authority/Health Board Sectors,,Number,12,
20210331,Number of Short Stay and Respite Residents,S12000050,,All Adults,d,Private Sector,,Number,46,
20210331,Number of Short Stay and Respite Residents,S12000050,,All Adults,d,Voluntary or Not for Profit Sector,,Number,20,
20210331,Number of Short Stay and Respite Residents,S92000003,d,All Adults,d,All Sectors,d,Number,1470,
20210331,Number of Short Stay and Respite Residents,S92000003,d,All Adults,d,Local Authority/Health Board Sectors,,Number,432,
20210331,Number of Short Stay and Respite Residents,S92000003,d,All Adults,d,Private Sector,,Number,785,
20210331,Number of Short Stay and Respite Residents,S92000003,d,All Adults,d,Voluntary or Not for Profit Sector,,Number,253,
20210331,Number of Short Stay and Respite Residents,S12000005,,Learning Disabilities,,All Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000006,,Learning Disabilities,,All Sectors,,Number,5,
20210331,Number of Short Stay and Respite Residents,S12000008,,Learning Disabilities,,All Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000010,,Learning Disabilities,,All Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000011,,Learning Disabilities,,All Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000013,,Learning Disabilities,,All Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000014,,Learning Disabilities,,All Sectors,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000017,,Learning Disabilities,,All Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000018,,Learning Disabilities,,All Sectors,,Number,7,
20210331,Number of Short Stay and Respite Residents,S12000019,,Learning Disabilities,,All Sectors,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000020,,Learning Disabilities,,All Sectors,,Number,6,
20210331,Number of Short Stay and Respite Residents,S12000021,,Learning Disabilities,,All Sectors,,Number,10,
20210331,Number of Short Stay and Respite Residents,S12000023,,Learning Disabilities,,All Sectors,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000026,,Learning Disabilities,,All Sectors,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000027,,Learning Disabilities,,All Sectors,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000028,,Learning Disabilities,,All Sectors,,Number,6,
20210331,Number of Short Stay and Respite Residents,S12000029,,Learning Disabilities,,All Sectors,,Number,8,
20210331,Number of Short Stay and Respite Residents,S12000030,,Learning Disabilities,,All Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000033,,Learning Disabilities,,All Sectors,,Number,12,
20210331,Number of Short Stay and Respite Residents,S12000034,,Learning Disabilities,,All Sectors,,Number,11,
20210331,Number of Short Stay and Respite Residents,S12000035,,Learning Disabilities,,All Sectors,,Number,6,
20210331,Number of Short Stay and Respite Residents,S12000036,,Learning Disabilities,,All Sectors,,Number,12,
20210331,Number of Short Stay and Respite Residents,S12000038,,Learning Disabilities,,All Sectors,,Number,5,
20210331,Number of Short Stay and Respite Residents,S12000039,,Learning Disabilities,,All Sectors,,Number,6,
20210331,Number of Short Stay and Respite Residents,S12000040,,Learning Disabilities,,All Sectors,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000041,,Learning Disabilities,,All Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000042,,Learning Disabilities,,All Sectors,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000045,,Learning Disabilities,,All Sectors,,Number,5,
20210331,Number of Short Stay and Respite Residents,S12000047,,Learning Disabilities,,All Sectors,,Number,20,
20210331,Number of Short Stay and Respite Residents,S12000048,,Learning Disabilities,,All Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000049,,Learning Disabilities,,All Sectors,,Number,14,
20210331,Number of Short Stay and Respite Residents,S12000050,,Learning Disabilities,,All Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S92000003,d,Learning Disabilities,,All Sectors,d,Number,149,
20210331,Number of Short Stay and Respite Residents,S92000003,d,Learning Disabilities,,Local Authority/Health Board Sectors,,Number,57,
20210331,Number of Short Stay and Respite Residents,S92000003,d,Learning Disabilities,,Private Sector,,Number,11,
20210331,Number of Short Stay and Respite Residents,S92000003,d,Learning Disabilities,,Voluntary or Not for Profit Sector,,Number,81,
20210331,Number of Short Stay and Respite Residents,S12000005,,Mental Health Problems,,All Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000006,,Mental Health Problems,,All Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000008,,Mental Health Problems,,All Sectors,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000010,,Mental Health Problems,,All Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000011,,Mental Health Problems,,All Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000013,,Mental Health Problems,,All Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000014,,Mental Health Problems,,All Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000017,,Mental Health Problems,,All Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000018,,Mental Health Problems,,All Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000019,,Mental Health Problems,,All Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000020,,Mental Health Problems,,All Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000021,,Mental Health Problems,,All Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000023,,Mental Health Problems,,All Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000026,,Mental Health Problems,,All Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000027,,Mental Health Problems,,All Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000028,,Mental Health Problems,,All Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000029,,Mental Health Problems,,All Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000030,,Mental Health Problems,,All Sectors,,Number,8,
20210331,Number of Short Stay and Respite Residents,S12000033,,Mental Health Problems,,All Sectors,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000034,,Mental Health Problems,,All Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000035,,Mental Health Problems,,All Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000036,,Mental Health Problems,,All Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000038,,Mental Health Problems,,All Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000039,,Mental Health Problems,,All Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000040,,Mental Health Problems,,All Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000041,,Mental Health Problems,,All Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000042,,Mental Health Problems,,All Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000045,,Mental Health Problems,,All Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000047,,Mental Health Problems,,All Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000048,,Mental Health Problems,,All Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000049,,Mental Health Problems,,All Sectors,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000050,,Mental Health Problems,,All Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S92000003,d,Mental Health Problems,,All Sectors,d,Number,23,
20210331,Number of Short Stay and Respite Residents,S92000003,d,Mental Health Problems,,Local Authority/Health Board Sectors,,Number,,c
20210331,Number of Short Stay and Respite Residents,S92000003,d,Mental Health Problems,,Private Sector,,Number,6,
20210331,Number of Short Stay and Respite Residents,S92000003,d,Mental Health Problems,,Voluntary or Not for Profit Sector,,Number,17,
20210331,Number of Short Stay and Respite Residents,S12000005,,Older People Aged 65 and Older,,All Sectors,d,Number,9,
20210331,Number of Short Stay and Respite Residents,S12000005,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000005,,Older People Aged 65 and Older,,Private Sector,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000005,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000006,,Older People Aged 65 and Older,,All Sectors,d,Number,11,
20210331,Number of Short Stay and Respite Residents,S12000006,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000006,,Older People Aged 65 and Older,,Private Sector,,Number,11,
20210331,Number of Short Stay and Respite Residents,S12000006,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000008,,Older People Aged 65 and Older,,All Sectors,d,Number,22,
20210331,Number of Short Stay and Respite Residents,S12000008,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000008,,Older People Aged 65 and Older,,Private Sector,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000008,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000010,,Older People Aged 65 and Older,,All Sectors,d,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000010,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000010,,Older People Aged 65 and Older,,Private Sector,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000010,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000011,,Older People Aged 65 and Older,,All Sectors,d,Number,9,
20210331,Number of Short Stay and Respite Residents,S12000011,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000011,,Older People Aged 65 and Older,,Private Sector,,Number,9,
20210331,Number of Short Stay and Respite Residents,S12000011,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000013,,Older People Aged 65 and Older,,All Sectors,d,Number,11,
20210331,Number of Short Stay and Respite Residents,S12000013,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000013,,Older People Aged 65 and Older,,Private Sector,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000013,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000014,,Older People Aged 65 and Older,,All Sectors,d,Number,40,
20210331,Number of Short Stay and Respite Residents,S12000014,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,17,
20210331,Number of Short Stay and Respite Residents,S12000014,,Older People Aged 65 and Older,,Private Sector,,Number,23,
20210331,Number of Short Stay and Respite Residents,S12000014,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,0,
20210331,Number of Short Stay and Respite Residents,S12000017,,Older People Aged 65 and Older,,All Sectors,d,Number,35,
20210331,Number of Short Stay and Respite Residents,S12000017,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,29,
20210331,Number of Short Stay and Respite Residents,S12000017,,Older People Aged 65 and Older,,Private Sector,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000017,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000018,,Older People Aged 65 and Older,,All Sectors,d,Number,22,
20210331,Number of Short Stay and Respite Residents,S12000018,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000018,,Older People Aged 65 and Older,,Private Sector,,Number,,c
20210331,Number of Short Stay and Respite Residents,S12000018,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,,c
