Date,KeyStatistic,CA,CAQF,MainClientGroup,Sector,Unit,Value,ValueQF
20210331,Number of Male Long Stay Residents,S12000014,,Older People Aged 65 and Older,All Sectors,Number,208,
20210331,Number of Male Long Stay Residents,S12000017,,Older People Aged 65 and Older,All Sectors,Number,472,
20210331,Number of Male Long Stay Residents,S12000018,,Older People Aged 65 and Older,All Sectors,Number,158,
20210331,Number of Male Long Stay Residents,S12000019,,Older People Aged 65 and Older,All Sectors,Number,136,
20210331,Number of Male Long Stay Residents,S12000020,,Older People Aged 65 and Older,All Sectors,Number,167,
20210331,Number of Male Long Stay Residents,S12000021,,Older People Aged 65 and Older,All Sectors,Number,227,
20210331,Number of Male Long Stay Residents,S12000023,,Older People Aged 65 and Older,All Sectors,Number,24,
20210331,Number of Male Long Stay Residents,S12000026,,Older People Aged 65 and Older,All Sectors,Number,142,
20210331,Number of Male Long Stay Residents,S12000027,,Older People Aged 65 and Older,All Sectors,Number,34,
20210331,Number of Male Long Stay Residents,S12000028,,Older People Aged 65 and Older,All Sectors,Number,240,
20210331,Number of Male Long Stay Residents,S12000029,,Older People Aged 65 and Older,All Sectors,Number,545,
20210331,Number of Male Long Stay Residents,S12000030,,Older People Aged 65 and Older,All Sectors,Number,84,
20210331,Number of Male Long Stay Residents,S12000033,,Older People Aged 65 and Older,All Sectors,Number,257,
20210331,Number of Male Long Stay Residents,S12000034,,Older People Aged 65 and Older,All Sectors,Number,435,
20210331,Number of Male Long Stay Residents,S12000035,,Older People Aged 65 and Older,All Sectors,Number,110,
20210331,Number of Male Long Stay Residents,S12000036,,Older People Aged 65 and Older,All Sectors,Number,678,
20210331,Number of Male Long Stay Residents,S12000038,,Older People Aged 65 and Older,All Sectors,Number,343,
20210331,Number of Male Long Stay Residents,S12000039,,Older People Aged 65 and Older,All Sectors,Number,114,
20210331,Number of Male Long Stay Residents,S12000040,,Older People Aged 65 and Older,All Sectors,Number,218,
20210331,Number of Male Long Stay Residents,S12000041,,Older People Aged 65 and Older,All Sectors,Number,224,
20210331,Number of Male Long Stay Residents,S12000042,,Older People Aged 65 and Older,All Sectors,Number,260,
20210331,Number of Male Long Stay Residents,S12000045,,Older People Aged 65 and Older,All Sectors,Number,135,
20210331,Number of Male Long Stay Residents,S12000047,,Older People Aged 65 and Older,All Sectors,Number,672,
20210331,Number of Male Long Stay Residents,S12000048,,Older People Aged 65 and Older,All Sectors,Number,321,
20210331,Number of Male Long Stay Residents,S12000049,,Older People Aged 65 and Older,All Sectors,Number,1033,
20210331,Number of Male Long Stay Residents,S12000050,,Older People Aged 65 and Older,All Sectors,Number,320,
20210331,Number of Male Long Stay Residents,S92000003,d,Older People Aged 65 and Older,All Sectors,Number,8521,
20210331,Number of Male Long Stay Residents,S92000003,,Physical and Sensory Impairment,All Sectors,Number,243,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000005,,All Adults,All Sectors,Number,47,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000006,,All Adults,All Sectors,Number,49,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000008,,All Adults,All Sectors,Number,44,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000010,,All Adults,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 18-64,S12000011,,All Adults,All Sectors,Number,63,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000013,,All Adults,All Sectors,Number,5,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000014,,All Adults,All Sectors,Number,43,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000017,,All Adults,All Sectors,Number,115,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000018,,All Adults,All Sectors,Number,31,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000019,,All Adults,All Sectors,Number,26,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000020,,All Adults,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 18-64,S12000021,,All Adults,All Sectors,Number,49,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000023,,All Adults,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 18-64,S12000026,,All Adults,All Sectors,Number,35,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000027,,All Adults,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 18-64,S12000028,,All Adults,All Sectors,Number,42,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000029,,All Adults,All Sectors,Number,179,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000030,,All Adults,All Sectors,Number,105,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000033,,All Adults,All Sectors,Number,108,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000034,,All Adults,All Sectors,Number,79,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000035,,All Adults,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 18-64,S12000036,,All Adults,All Sectors,Number,73,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000038,,All Adults,All Sectors,Number,56,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000039,,All Adults,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 18-64,S12000040,,All Adults,All Sectors,Number,21,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000041,,All Adults,All Sectors,Number,33,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000042,,All Adults,All Sectors,Number,26,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000045,,All Adults,All Sectors,Number,10,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000047,,All Adults,All Sectors,Number,109,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000048,,All Adults,All Sectors,Number,120,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000049,,All Adults,All Sectors,Number,301,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000050,,All Adults,All Sectors,Number,84,
20210331,Number of Male Long Stay Residents Aged 18-64,S92000003,d,All Adults,All Sectors,Number,1863,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000005,,Older People Aged 65 and Older,All Sectors,Number,13,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000006,,Older People Aged 65 and Older,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 18-64,S12000008,,Older People Aged 65 and Older,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 18-64,S12000010,,Older People Aged 65 and Older,All Sectors,Number,6,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000011,,Older People Aged 65 and Older,All Sectors,Number,63,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000013,,Older People Aged 65 and Older,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 18-64,S12000014,,Older People Aged 65 and Older,All Sectors,Number,17,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000017,,Older People Aged 65 and Older,All Sectors,Number,15,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000018,,Older People Aged 65 and Older,All Sectors,Number,9,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000019,,Older People Aged 65 and Older,All Sectors,Number,23,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000020,,Older People Aged 65 and Older,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 18-64,S12000021,,Older People Aged 65 and Older,All Sectors,Number,16,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000023,,Older People Aged 65 and Older,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 18-64,S12000026,,Older People Aged 65 and Older,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 18-64,S12000027,,Older People Aged 65 and Older,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 18-64,S12000028,,Older People Aged 65 and Older,All Sectors,Number,6,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000029,,Older People Aged 65 and Older,All Sectors,Number,68,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000030,,Older People Aged 65 and Older,All Sectors,Number,0,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000033,,Older People Aged 65 and Older,All Sectors,Number,10,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000034,,Older People Aged 65 and Older,All Sectors,Number,20,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000035,,Older People Aged 65 and Older,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 18-64,S12000036,,Older People Aged 65 and Older,All Sectors,Number,19,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000038,,Older People Aged 65 and Older,All Sectors,Number,36,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000039,,Older People Aged 65 and Older,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 18-64,S12000040,,Older People Aged 65 and Older,All Sectors,Number,10,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000041,,Older People Aged 65 and Older,All Sectors,Number,27,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000042,,Older People Aged 65 and Older,All Sectors,Number,10,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000045,,Older People Aged 65 and Older,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 18-64,S12000047,,Older People Aged 65 and Older,All Sectors,Number,86,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000048,,Older People Aged 65 and Older,All Sectors,Number,35,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000049,,Older People Aged 65 and Older,All Sectors,Number,123,
20210331,Number of Male Long Stay Residents Aged 18-64,S12000050,,Older People Aged 65 and Older,All Sectors,Number,25,
20210331,Number of Male Long Stay Residents Aged 18-64,S92000003,d,Older People Aged 65 and Older,All Sectors,Number,690,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000005,,All Adults,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 65-74,S12000006,,All Adults,All Sectors,Number,59,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000008,,All Adults,All Sectors,Number,53,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000010,,All Adults,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 65-74,S12000011,,All Adults,All Sectors,Number,33,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000013,,All Adults,All Sectors,Number,7,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000014,,All Adults,All Sectors,Number,35,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000017,,All Adults,All Sectors,Number,93,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000018,,All Adults,All Sectors,Number,29,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000019,,All Adults,All Sectors,Number,32,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000020,,All Adults,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 65-74,S12000021,,All Adults,All Sectors,Number,63,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000023,,All Adults,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 65-74,S12000026,,All Adults,All Sectors,Number,15,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000027,,All Adults,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 65-74,S12000028,,All Adults,All Sectors,Number,42,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000029,,All Adults,All Sectors,Number,147,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000030,,All Adults,All Sectors,Number,44,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000033,,All Adults,All Sectors,Number,67,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000034,,All Adults,All Sectors,Number,74,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000035,,All Adults,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 65-74,S12000036,,All Adults,All Sectors,Number,104,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000038,,All Adults,All Sectors,Number,67,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000039,,All Adults,All Sectors,Number,22,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000040,,All Adults,All Sectors,Number,39,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000041,,All Adults,All Sectors,Number,33,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000042,,All Adults,All Sectors,Number,42,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000045,,All Adults,All Sectors,Number,27,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000047,,All Adults,All Sectors,Number,125,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000048,,All Adults,All Sectors,Number,55,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000049,,All Adults,All Sectors,Number,269,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000050,,All Adults,All Sectors,Number,98,
20210331,Number of Male Long Stay Residents Aged 65-74,S92000003,d,All Adults,All Sectors,Number,1753,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000005,,Older People Aged 65 and Older,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 65-74,S12000006,,Older People Aged 65 and Older,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 65-74,S12000008,,Older People Aged 65 and Older,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 65-74,S12000010,,Older People Aged 65 and Older,All Sectors,Number,28,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000011,,Older People Aged 65 and Older,All Sectors,Number,33,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000013,,Older People Aged 65 and Older,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 65-74,S12000014,,Older People Aged 65 and Older,All Sectors,Number,27,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000017,,Older People Aged 65 and Older,All Sectors,Number,78,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000018,,Older People Aged 65 and Older,All Sectors,Number,23,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000019,,Older People Aged 65 and Older,All Sectors,Number,31,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000020,,Older People Aged 65 and Older,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 65-74,S12000021,,Older People Aged 65 and Older,All Sectors,Number,60,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000023,,Older People Aged 65 and Older,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 65-74,S12000026,,Older People Aged 65 and Older,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 65-74,S12000027,,Older People Aged 65 and Older,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 65-74,S12000028,,Older People Aged 65 and Older,All Sectors,Number,37,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000029,,Older People Aged 65 and Older,All Sectors,Number,109,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000030,,Older People Aged 65 and Older,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 65-74,S12000033,,Older People Aged 65 and Older,All Sectors,Number,48,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000034,,Older People Aged 65 and Older,All Sectors,Number,60,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000035,,Older People Aged 65 and Older,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 65-74,S12000036,,Older People Aged 65 and Older,All Sectors,Number,92,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000038,,Older People Aged 65 and Older,All Sectors,Number,65,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000039,,Older People Aged 65 and Older,All Sectors,Number,22,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000040,,Older People Aged 65 and Older,All Sectors,Number,38,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000041,,Older People Aged 65 and Older,All Sectors,Number,32,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000042,,Older People Aged 65 and Older,All Sectors,Number,42,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000045,,Older People Aged 65 and Older,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 65-74,S12000047,,Older People Aged 65 and Older,All Sectors,Number,124,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000048,,Older People Aged 65 and Older,All Sectors,Number,46,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000049,,Older People Aged 65 and Older,All Sectors,Number,222,
20210331,Number of Male Long Stay Residents Aged 65-74,S12000050,,Older People Aged 65 and Older,All Sectors,Number,76,
20210331,Number of Male Long Stay Residents Aged 65-74,S92000003,d,Older People Aged 65 and Older,All Sectors,Number,1499,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000005,,All Adults,All Sectors,Number,34,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000006,,All Adults,All Sectors,Number,95,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000008,,All Adults,All Sectors,Number,80,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000010,,All Adults,All Sectors,Number,62,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000011,,All Adults,All Sectors,Number,37,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000013,,All Adults,All Sectors,Number,29,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000014,,All Adults,All Sectors,Number,92,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000017,,All Adults,All Sectors,Number,169,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000018,,All Adults,All Sectors,Number,69,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000019,,All Adults,All Sectors,Number,40,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000020,,All Adults,All Sectors,Number,65,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000021,,All Adults,All Sectors,Number,91,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000023,,All Adults,All Sectors,Number,11,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000026,,All Adults,All Sectors,Number,50,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000027,,All Adults,All Sectors,Number,10,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000028,,All Adults,All Sectors,Number,90,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000029,,All Adults,All Sectors,Number,186,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000030,,All Adults,All Sectors,Number,,c
20210331,Number of Male Long Stay Residents Aged 75-84,S12000033,,All Adults,All Sectors,Number,101,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000034,,All Adults,All Sectors,Number,144,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000035,,All Adults,All Sectors,Number,50,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000036,,All Adults,All Sectors,Number,227,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000038,,All Adults,All Sectors,Number,133,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000039,,All Adults,All Sectors,Number,40,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000040,,All Adults,All Sectors,Number,95,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000041,,All Adults,All Sectors,Number,68,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000042,,All Adults,All Sectors,Number,89,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000045,,All Adults,All Sectors,Number,49,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000047,,All Adults,All Sectors,Number,239,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000048,,All Adults,All Sectors,Number,101,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000049,,All Adults,All Sectors,Number,407,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000050,,All Adults,All Sectors,Number,129,
20210331,Number of Male Long Stay Residents Aged 75-84,S92000003,d,All Adults,All Sectors,Number,3117,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000005,,Older People Aged 65 and Older,All Sectors,Number,32,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000006,,Older People Aged 65 and Older,All Sectors,Number,96,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000008,,Older People Aged 65 and Older,All Sectors,Number,82,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000010,,Older People Aged 65 and Older,All Sectors,Number,62,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000011,,Older People Aged 65 and Older,All Sectors,Number,37,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000013,,Older People Aged 65 and Older,All Sectors,Number,30,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000014,,Older People Aged 65 and Older,All Sectors,Number,81,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000017,,Older People Aged 65 and Older,All Sectors,Number,165,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000018,,Older People Aged 65 and Older,All Sectors,Number,69,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000019,,Older People Aged 65 and Older,All Sectors,Number,39,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000020,,Older People Aged 65 and Older,All Sectors,Number,65,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000021,,Older People Aged 65 and Older,All Sectors,Number,89,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000023,,Older People Aged 65 and Older,All Sectors,Number,11,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000026,,Older People Aged 65 and Older,All Sectors,Number,50,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000027,,Older People Aged 65 and Older,All Sectors,Number,10,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000028,,Older People Aged 65 and Older,All Sectors,Number,84,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000029,,Older People Aged 65 and Older,All Sectors,Number,178,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000030,,Older People Aged 65 and Older,All Sectors,Number,22,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000033,,Older People Aged 65 and Older,All Sectors,Number,99,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000034,,Older People Aged 65 and Older,All Sectors,Number,141,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000035,,Older People Aged 65 and Older,All Sectors,Number,50,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000036,,Older People Aged 65 and Older,All Sectors,Number,229,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000038,,Older People Aged 65 and Older,All Sectors,Number,134,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000039,,Older People Aged 65 and Older,All Sectors,Number,40,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000040,,Older People Aged 65 and Older,All Sectors,Number,93,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000041,,Older People Aged 65 and Older,All Sectors,Number,66,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000042,,Older People Aged 65 and Older,All Sectors,Number,88,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000045,,Older People Aged 65 and Older,All Sectors,Number,46,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000047,,Older People Aged 65 and Older,All Sectors,Number,231,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000048,,Older People Aged 65 and Older,All Sectors,Number,101,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000049,,Older People Aged 65 and Older,All Sectors,Number,392,
20210331,Number of Male Long Stay Residents Aged 75-84,S12000050,,Older People Aged 65 and Older,All Sectors,Number,118,
20210331,Number of Male Long Stay Residents Aged 75-84,S92000003,d,Older People Aged 65 and Older,All Sectors,Number,3035,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000005,,All Adults,All Sectors,Number,20,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000006,,All Adults,All Sectors,Number,95,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000008,,All Adults,All Sectors,Number,59,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000010,,All Adults,All Sectors,Number,72,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000011,,All Adults,All Sectors,Number,39,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000013,,All Adults,All Sectors,Number,14,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000014,,All Adults,All Sectors,Number,83,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000017,,All Adults,All Sectors,Number,181,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000018,,All Adults,All Sectors,Number,50,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000019,,All Adults,All Sectors,Number,38,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000020,,All Adults,All Sectors,Number,67,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000021,,All Adults,All Sectors,Number,60,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000023,,All Adults,All Sectors,Number,9,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000026,,All Adults,All Sectors,Number,51,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000027,,All Adults,All Sectors,Number,17,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000028,,All Adults,All Sectors,Number,88,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000029,,All Adults,All Sectors,Number,162,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000030,,All Adults,All Sectors,Number,44,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000033,,All Adults,All Sectors,Number,92,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000034,,All Adults,All Sectors,Number,185,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000035,,All Adults,All Sectors,Number,41,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000036,,All Adults,All Sectors,Number,282,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000038,,All Adults,All Sectors,Number,94,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000039,,All Adults,All Sectors,Number,39,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000040,,All Adults,All Sectors,Number,70,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000041,,All Adults,All Sectors,Number,91,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000042,,All Adults,All Sectors,Number,108,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000045,,All Adults,All Sectors,Number,50,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000047,,All Adults,All Sectors,Number,212,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000048,,All Adults,All Sectors,Number,117,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000049,,All Adults,All Sectors,Number,254,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000050,,All Adults,All Sectors,Number,89,
20210331,Number of Male Long Stay Residents Aged 85-94,S92000003,d,All Adults,All Sectors,Number,2886,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000005,,Older People Aged 65 and Older,All Sectors,Number,18,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000006,,Older People Aged 65 and Older,All Sectors,Number,87,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000008,,Older People Aged 65 and Older,All Sectors,Number,60,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000010,,Older People Aged 65 and Older,All Sectors,Number,72,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000011,,Older People Aged 65 and Older,All Sectors,Number,39,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000013,,Older People Aged 65 and Older,All Sectors,Number,15,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000014,,Older People Aged 65 and Older,All Sectors,Number,75,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000017,,Older People Aged 65 and Older,All Sectors,Number,183,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000018,,Older People Aged 65 and Older,All Sectors,Number,52,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000019,,Older People Aged 65 and Older,All Sectors,Number,38,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000020,,Older People Aged 65 and Older,All Sectors,Number,66,
20210331,Number of Male Long Stay Residents Aged 85-94,S12000021,,Older People Aged 65 and Older,All Sectors,Number,57,
